T(K) logP(GPa) logrho(g/cm^3) logE(MJ/kg) S(MJ/kg/K)
10400 -0.60023151 -2.48159576 2.47085794 0.11823131
10400 -0.55773441 -2.43556195 2.46610939 0.11714785
10400 -0.5152373 -2.38941466 2.46116669 0.11605728
10400 -0.47274019 -2.34316761 2.45603833 0.11496251
10400 -0.43024309 -2.29683441 2.45073264 0.11386635
10400 -0.38774598 -2.25042888 2.44525823 0.11277152
10400 -0.34524888 -2.20397089 2.4396275 0.11168008
10400 -0.30275177 -2.15749049 2.43385886 0.11059307
10400 -0.26025466 -2.11101906 2.42797179 0.10951138
10400 -0.21775756 -2.06458799 2.42198576 0.10843588
10400 -0.17526045 -2.01822846 2.41592005 0.10736744
10400 -0.13276335 -1.97197156 2.40979457 0.10630738
10400 -0.09026624 -1.92585766 2.40363065 0.10525738
10400 -0.04776913 -1.87992545 2.39744869 0.10421959
10400 -0.00527203 -1.8341254 2.39125977 0.10319517
10400 0.03722508 -1.7885709 2.38509855 0.10218563
10400 0.07972219 -1.74331451 2.37898005 0.10119132
10400 0.12221929 -1.69837235 2.37293008 0.10021393
10400 0.1647164 -1.65366564 2.36693758 0.09925161
10400 0.2072135 -1.6094163 2.36107234 0.09830701
10400 0.23487762 -1.58002492 2.36760331 0.09818054
10400 0.26254173 -1.55162809 2.36400258 0.09758451
10400 0.29020584 -1.52340538 2.36045326 0.0969958
10400 0.31786996 -1.49538529 2.35696015 0.0964148
10400 0.34553407 -1.46759849 2.3535314 0.09584207
10400 0.37319818 -1.44003915 2.35017141 0.09527742
10400 0.4008623 -1.41270166 2.34688446 0.0947207
10400 0.42852641 -1.38558836 2.34367564 0.09417187
10400 0.45619052 -1.35874628 2.34055318 0.09363171
10400 0.48385463 -1.33217724 2.33751761 0.09309996
10400 0.51151875 -1.30587032 2.33456786 0.0925761
10400 0.53918286 -1.27983565 2.3317053 0.09206005
10400 0.56684697 -1.25409521 2.32893335 0.09155199
10400 0.59451109 -1.22863658 2.3262519 0.09105141
10400 0.6221752 -1.20346196 2.32366299 0.09055816
10400 0.64983931 -1.17859229 2.32117608 0.09007265
10400 0.67750343 -1.15401287 2.31879968 0.08959472
10400 0.70516754 -1.12973102 2.31654377 0.08912462
10400 0.73283165 -1.10574764 2.31441666 0.08866242
10400 0.76049577 -1.08205405 2.312425 0.08820798
10400 0.78815988 -1.05866644 2.31057519 0.08776153
10400 0.81582399 -1.03557101 2.30886948 0.08732269
10400 0.84348811 -1.0127819 2.30731237 0.0868916
10400 0.87115222 -0.99021066 2.30588989 0.08646602
10400 0.89881633 -0.96736494 2.30451901 0.0860346
10400 0.92648044 -0.94416261 2.30322337 0.08559733
10400 0.95414456 -0.92065513 2.302043 0.0851569
10400 0.98180867 -0.8969094 2.30100509 0.08471562
10400 1.00947278 -0.87300557 2.30012328 0.08427529
10400 1.0371369 -0.84903677 2.29939889 0.08383733
10400 1.06480101 -0.825106 2.29882281 0.08340276
10400 1.09246512 -0.80132142 2.29837848 0.08297233
10400 1.12012924 -0.77779059 2.29804548 0.0825466
10400 1.14779335 -0.75461443 2.29780327 0.08212599
10400 1.17545746 -0.73188174 2.29763447 0.0817109
10400 1.20312158 -0.70966505 2.29752733 0.08130176
10400 1.23078569 -0.68801848 2.29747713 0.08089902
10400 1.2584498 -0.66697722 2.29748663 0.08050325
10400 1.28611392 -0.64655891 2.29756564 0.08011505
10400 1.31377803 -0.62676599 2.29773016 0.0797351
10400 1.34144214 -0.60758849 2.29800127 0.07936413
10400 1.36910626 -0.58900705 2.29840402 0.07900291
10400 1.39677037 -0.57099567 2.29896629 0.07865227
10400 1.42443448 -0.5535241 2.29971834 0.07831305
10400 1.45209859 -0.53655945 2.30069061 0.0779861
10400 1.47976271 -0.52007059 2.30190745 0.0776721
10400 1.50742682 -0.50404274 2.30320704 0.07736435
10400 1.53509093 -0.48842872 2.3045063 0.07705827
10400 1.56275505 -0.47316017 2.30586571 0.07675453
10400 1.59041916 -0.45818721 2.30732161 0.07645326
10400 1.61808327 -0.44343487 2.3089166 0.07615419
10400 1.64574739 -0.42882476 2.31069438 0.0758569
10400 1.6734115 -0.41433573 2.31269405 0.07556217
10400 1.70107561 -0.39994783 2.31495246 0.07527074
10400 1.72873973 -0.38563378 2.31749446 0.07498264
10400 1.75640384 -0.37136619 2.32026989 0.07469471
10400 1.78406795 -0.35713004 2.32320485 0.074403
10400 1.81173207 -0.34292826 2.32621832 0.07410371
10400 1.83939618 -0.32879768 2.32929654 0.07379695
10400 1.86706029 -0.3147576 2.33252091 0.07348648
10400 1.8947244 -0.30079085 2.33599495 0.07317608
10400 1.92238852 -0.28694165 2.33976525 0.07286923
10400 1.95005263 -0.27324021 2.34376134 0.07256404
10400 1.97771674 -0.25966863 2.34789586 0.0722562
10400 2.00538086 -0.24617734 2.35214567 0.07194284
10400 2.03304497 -0.23273215 2.35656561 0.07162496
10400 2.06070908 -0.21931784 2.361247 0.07130588
10400 2.0883732 -0.20589703 2.36625272 0.07098692
10400 2.11603731 -0.19244888 2.37158202 0.07066719
10400 2.14370142 -0.17897035 2.37721805 0.07034579
10400 2.17136554 -0.16544893 2.38314983 0.07002164
10400 2.19902965 -0.15190077 2.38935318 0.06969431
10400 2.22669376 -0.13839593 2.39579001 0.06936525
10400 2.25435788 -0.12496875 2.40246254 0.06903622
10400 2.28202199 -0.11160472 2.40939595 0.0687079
10400 2.3096861 -0.09828817 2.41661675 0.06838104
10400 2.33735021 -0.08499457 2.42414349 0.06805548
10400 2.36501433 -0.07169427 2.4319742 0.06772956
10400 2.39267844 -0.0583813 2.44007919 0.06740129
10400 2.42034255 -0.04504931 2.44843082 0.06706865
10400 2.44800667 -0.03169658 2.45701445 0.06673065
10400 2.47567078 -0.01832067 2.46583983 0.0663878
10400 2.50333489 -0.00491642 2.47493082 0.06604146
10400 2.53099901 0.00850762 2.48429486 0.06569302
10400 2.55866312 0.02191355 2.49390586 0.06534391
10400 2.58632723 0.0353038 2.50375656 0.06499396
10400 2.61399135 0.04868902 2.51384451 0.0646427
10400 2.64165546 0.06207572 2.5241653 0.06428981
10400 2.66931957 0.07547134 2.53471479 0.06393491
10400 2.69698369 0.08888374 2.54549032 0.06357769
10400 2.7246478 0.10232247 2.55649718 0.06321815
10400 2.75231191 0.11579295 2.56773999 0.06285663
10400 2.77997602 0.12929942 2.57922184 0.0624935
10400 2.80764014 0.14284533 2.59094435 0.06212919
10400 2.83530425 0.15642314 2.60289757 0.06176432
10400 2.86296836 0.17000972 2.61505191 0.06139943
10400 2.89063248 0.18360862 2.62739832 0.06103405
10400 2.91829659 0.19722862 2.6399325 0.06066757
10400 2.9459607 0.21086763 2.65264088 0.06029967
10400 2.97312785 0.22413413 2.66488224 0.05997192
10400 3.00236903 0.23866363 2.67876487 0.05957991
10400 3.02976498 0.25238083 2.69191267 0.05919974
10400 3.05553482 0.26539125 2.70436696 0.05882492
10400 3.07986082 0.27773559 2.71619768 0.05845996
10400 3.10289622 0.2894344 2.72748215 0.05811284
10400 3.12477111 0.30051386 2.73828835 0.05778984
10400 3.14559681 0.31101194 2.74867131 0.05749399
10400 3.1654694 0.32099894 2.75866024 0.05722012
10400 3.18447229 0.33054167 2.76827553 0.05696198
10400 3.20267845 0.33969498 2.77753507 0.05671434
10400 3.22015198 0.34850327 2.78645518 0.05647303
10400 3.23694959 0.35699132 2.79505614 0.05623737
10400 3.25312162 0.36517415 2.80335992 0.05600837
10400 3.26871301 0.37306612 2.81138676 0.05578692
10400 3.283764 0.38068108 2.81915526 0.05557373
10400 3.2983108 0.38803229 2.82668253 0.05536937
10400 3.31238611 0.39513248 2.83398432 0.05517429
10400 3.32601953 0.40199375 2.8410751 0.05498886
10400 3.33923795 0.40862768 2.84796818 0.05481333
10400 3.35206591 0.41504524 2.85467583 0.05464788
10400 3.36452581 0.42125988 2.86120933 0.05449207
10400 3.37663819 0.42729483 2.86757876 0.05434331
10400 3.38842189 0.43317263 2.87379283 0.05419883
10400 3.3998943 0.43891288 2.87985907 0.05405617
10400 3.41107144 0.44453282 2.885784 0.05391308
10400 3.42196812 0.4500479 2.89157329 0.05376748
10400 3.43259807 0.45547212 2.89723186 0.05361735
10400 3.44297404 0.46081841 2.90276396 0.05346076
10400 3.45310789 0.46609887 2.90817322 0.05329576
10400 3.46301066 0.47132503 2.91346268 0.05312039
10400 3.47269265 0.47650807 2.91863484 0.05293258
10400 3.4821635 0.48165694 2.92369174 0.05273066
10400 3.49143221 0.48676873 2.92863575 0.05251559
10400 3.50050723 0.49183629 2.93346958 0.05228936
10400 3.50939649 0.49685257 2.93819618 0.05205401
10400 3.51810745 0.50181076 2.94281867 0.05181159
10400 3.52664712 0.50670436 2.94734039 0.05156416
10400 3.53502211 0.51152734 2.95176487 0.05131374
10400 3.54323864 0.51627416 2.95609576 0.05106228
10400 3.5513026 0.5209399 2.96033683 0.05081164
10400 3.55921955 0.52552028 2.96449196 0.0505636
10400 3.56699477 0.5300117 2.96856503 0.05031979
10400 3.57463323 0.53441126 2.97255996 0.0500817
10400 3.58213966 0.53871674 2.97648062 0.04985068
10400 3.58951855 0.54292658 2.98033081 0.04962794
10400 3.59677416 0.54703985 2.98411424 0.04941451
10400 3.60391054 0.55105621 2.98783451 0.04921131
10400 3.61093155 0.55497581 2.99149506 0.0490191
10400 3.61784086 0.5587993 2.9950992 0.04883849
10400 3.62464196 0.56252773 2.99865004 0.04866999
10400 3.6313382 0.56616248 3.00215055 0.04851398
10400 3.63793276 0.56970525 3.0056035 0.04837075
10400 3.64442868 0.57315796 3.0090115 0.04824048
10400 3.65082886 0.57652271 3.01237698 0.0481233
10400 3.6571361 0.57980178 3.0157022 0.04801924
10400 3.66335304 0.58299898 3.01898889 0.0479278
10400 3.66948225 0.58612342 3.02223722 0.04784671
10400 3.67552615 0.58918431 3.02544696 0.04777356
10400 3.6814871 0.59218973 3.0286179 0.04770617
10400 3.68736733 0.59514684 3.03174974 0.04764259
10400 3.69316902 0.59806211 3.0348422 0.04758103
10400 3.69889421 0.60094144 3.03789489 0.04751977
10400 3.70454492 0.60379006 3.04090745 0.04745728
10400 3.71012305 0.60660983 3.04388046 0.04739318
10400 3.71563043 0.6094002 3.04681522 0.04732793
10400 3.72106886 0.61216064 3.04971304 0.04726199
10400 3.72644002 0.61489066 3.05257519 0.0471958
10400 3.73174556 0.61758985 3.05540292 0.0471298
10400 3.73698707 0.62025785 3.05819746 0.0470644
10400 3.74216607 0.62289436 3.06096 0.047
10400 3.74728404 0.62549926 3.06369167 0.04693692
10400 3.7523424 0.62807331 3.06639328 0.04687517
10400 3.75734252 0.6306175 3.06906552 0.04681464
10400 3.76228573 0.63313279 3.07170905 0.04675524
10400 3.7671733 0.63562011 3.07432451 0.04669685
10400 3.77200649 0.63808032 3.07691248 0.04663939
10400 3.77678647 0.64051426 3.07947357 0.04658276
10400 3.78151442 0.64292273 3.08200832 0.04652689
10400 3.78619145 0.64530646 3.08451726 0.04647168
10400 3.79081865 0.64766599 3.08700081 0.04641711
10400 3.79539707 0.65000173 3.08945932 0.04636314
10400 3.79992772 0.65231408 3.09189316 0.04630974
10400 3.8044116 0.65460345 3.09430267 0.0462569
10400 3.80884966 0.65687024 3.0966882 0.04620458
10400 3.81324282 0.65911481 3.09905008 0.04615277
10400 3.81759199 0.66133755 3.10138864 0.04610142
10400 3.82189803 0.66353881 3.1037042 0.04605053
10400 3.8261618 0.66571898 3.10599705 0.04600005
10400 3.83038412 0.66787843 3.10826738 0.04594991
10400 3.83456578 0.67001755 3.11051539 0.04590004
10400 3.83870756 0.67213671 3.11274128 0.04585038
10400 3.84281021 0.67423627 3.11494525 0.04580086
10400 3.84687447 0.67631658 3.11712749 0.04575142
10400 3.85090104 0.67837797 3.11928819 0.04570199
10400 3.85489063 0.68042079 3.12142754 0.04565252
10400 3.8588439 0.68244535 3.12354574 0.04560295
10400 3.86276151 0.68445197 3.125643 0.04555324
10400 3.8666441 0.68644093 3.12771952 0.04550332
10400 3.87049228 0.68841253 3.12977553 0.04545318
10400 3.87430667 0.69036704 3.13181124 0.04540276
10400 3.87808784 0.69230474 3.13382685 0.04535202
10400 3.88183638 0.6942259 3.13582257 0.04530093
10400 3.88555284 0.69613078 3.13779861 0.04524945
10400 3.88923776 0.69801963 3.13975516 0.04519755
10400 3.89289168 0.69989271 3.14169243 0.04514518
10400 3.89651512 0.70175026 3.14361072 0.04509234
10400 3.90010858 0.70359256 3.14551041 0.04503905
10400 3.90367254 0.70541986 3.14739188 0.04498532
10400 3.9072075 0.7072324 3.14925549 0.04493118
10400 3.91071391 0.70903044 3.1511016 0.04487663
10400 3.91419225 0.7108142 3.15293056 0.04482171
10400 3.91764294 0.71258391 3.15474271 0.04476641
10400 3.92106644 0.71433982 3.15653838 0.04471076
10400 3.92446315 0.71608212 3.15831788 0.04465478
10400 3.92783351 0.71781104 3.16008152 0.04459849
10400 3.93117791 0.71952679 3.16182963 0.04454189
10400 3.93449676 0.72122958 3.16356249 0.044485
10400 3.93779043 0.7229196 3.16528041 0.04442785
10400 3.94105931 0.72459705 3.16698366 0.04437044
10400 3.94430378 0.72626212 3.16867254 0.04431281
10400 3.94752418 0.72791501 3.1703473 0.04425495
10400 3.95072088 0.72955588 3.17200822 0.04419688
10400 3.95389422 0.73118493 3.17365555 0.04413863
10400 3.95704454 0.73280233 3.17528955 0.0440802
10400 3.96017218 0.73440825 3.17691045 0.04402161
10400 3.96327745 0.73600285 3.1785185 0.04396287
10400 3.96636068 0.73758629 3.18011392 0.043904
10400 3.96942217 0.73915875 3.18169695 0.043845
10400 3.97246223 0.74072038 3.18326778 0.0437859
10400 3.97548116 0.74227132 3.18482665 0.04372669
10400 3.97847924 0.74381174 3.18637376 0.0436674
10400 3.98145677 0.74534177 3.18790931 0.04360804
10400 3.98441403 0.74686156 3.1894335 0.0435486
10400 3.98735129 0.74837125 3.19094653 0.04348912
10400 3.99026881 0.74987098 3.19244857 0.04342959
10400 3.99316687 0.75136089 3.19393982 0.04337003
10400 3.99604571 0.7528411 3.19542044 0.04331044
10400 3.9989056 0.75431175 3.19689061 0.04325084
10400 4.00174678 0.75577296 3.19835048 0.04319122
10400 4.00456949 0.75722486 3.19980022 0.0431316
10400 4.00737397 0.75866756 3.20123999 0.04307198
10400 4.01016046 0.76010119 3.20266994 0.04301237
10400 4.01292918 0.76152587 3.20409023 0.04295278
10400 4.01568037 0.76294171 3.205501 0.04289321
10400 4.01841424 0.76434881 3.2069024 0.04283368
10400 4.021131 0.7657473 3.20829457 0.04277418
10400 4.02383088 0.76713728 3.20967764 0.04271473
10400 4.02651407 0.76851886 3.21105175 0.04265532
10400 4.02918079 0.76989214 3.21241704 0.04259597
10500 -4.0 -5.95193301 2.59435973 0.19278204
10500 -3.95750289 -5.90875388 2.59173458 0.19170445
10500 -3.91500579 -5.86558096 2.58929207 0.19064421
10500 -3.87250868 -5.8225225 2.5869594 0.18959808
10500 -3.83001158 -5.77947016 2.58473254 0.18856373
10500 -3.78751447 -5.73639453 2.58257716 0.18754231
10500 -3.74501736 -5.69332916 2.58050715 0.18653384
10500 -3.70252026 -5.65034474 2.57852561 0.18553563
10500 -3.66002315 -5.60736069 2.57662473 0.18454561
10500 -3.61752605 -5.56438544 2.57480533 0.18356267
10500 -3.57502894 -5.52142773 2.57306766 0.18258509
10500 -3.53253183 -5.47848796 2.57140872 0.18161303
10500 -3.49003473 -5.43556737 2.56982341 0.18064813
10500 -3.44753762 -5.39266715 2.56830639 0.179692
10500 -3.40504051 -5.34978854 2.56685233 0.17874625
10500 -3.36254341 -5.30693211 2.56545649 0.17781194
10500 -3.3200463 -5.26409502 2.56411655 0.17688734
10500 -3.2775492 -5.22127316 2.56283121 0.17596976
10500 -3.23505209 -5.17846239 2.56159916 0.17505654
10500 -3.19255498 -5.13565858 2.56041908 0.17414512
10500 -3.15005788 -5.0928598 2.5592897 0.17323402
10500 -3.10756077 -5.05006901 2.5582101 0.17232436
10500 -3.06506367 -5.00729006 2.55717933 0.17141758
10500 -3.02256656 -4.96452676 2.55619648 0.17051512
10500 -2.98006945 -4.9217827 2.55526045 0.16961834
10500 -2.93757235 -4.87905742 2.55436782 0.16872755
10500 -2.89507524 -4.83634615 2.55351259 0.16784192
10500 -2.85257814 -4.79364376 2.55268858 0.16696058
10500 -2.81008103 -4.75094516 2.55188956 0.16608271
10500 -2.76758392 -4.70824565 2.55111013 0.1652075
10500 -2.72508682 -4.66554296 2.55034995 0.16433445
10500 -2.68258971 -4.62283613 2.54961141 0.1634632
10500 -2.6400926 -4.58012421 2.54889697 0.16259339
10500 -2.5975955 -4.53740625 2.54820905 0.16172466
10500 -2.55509839 -4.49468204 2.54754873 0.16085676
10500 -2.51260129 -4.45195376 2.54691328 0.1599897
10500 -2.47010418 -4.40922415 2.54629895 0.15912354
10500 -2.42760707 -4.36649594 2.54570196 0.15825834
10500 -2.38510997 -4.32377178 2.54511857 0.15739417
10500 -2.34261286 -4.28105165 2.54454442 0.1565312
10500 -2.30011576 -4.23833156 2.54397424 0.15566969
10500 -2.25761865 -4.19560718 2.54340272 0.15480997
10500 -2.21512154 -4.15287416 2.54282449 0.15395233
10500 -2.17262444 -4.1101282 2.54223459 0.15309696
10500 -2.13012733 -4.06736578 2.54163203 0.15224331
10500 -2.08763023 -4.02458393 2.54101862 0.15139026
10500 -2.04513312 -3.98177964 2.54039625 0.15053671
10500 -2.00263601 -3.93894988 2.53976684 0.14968157
10500 -1.96013891 -3.89609204 2.53913076 0.14882401
10500 -1.9176418 -3.85320455 2.53848163 0.14796395
10500 -1.8751447 -3.81028629 2.53781089 0.1471016
10500 -1.83264759 -3.76733626 2.53710992 0.14623717
10500 -1.79015048 -3.7243534 2.53637018 0.14537083
10500 -1.74765338 -3.68133581 2.53558505 0.14450237
10500 -1.70515627 -3.63828015 2.53475159 0.14363077
10500 -1.66265916 -3.59518271 2.53386749 0.14275491
10500 -1.62016206 -3.55203975 2.53293044 0.1418737
10500 -1.57766495 -3.50884756 2.53193791 0.14098617
10500 -1.53516785 -3.46560038 2.53088391 0.14009234
10500 -1.49267074 -3.42229055 2.52975918 0.13919313
10500 -1.45017363 -3.37891044 2.52855432 0.13828953
10500 -1.40767653 -3.33545239 2.52725999 0.13738249
10500 -1.36517942 -3.29190892 2.52586724 0.13647266
10500 -1.32268232 -3.24827465 2.52436909 0.13555904
10500 -1.28018521 -3.20454492 2.52275947 0.13463991
10500 -1.2376881 -3.16071521 2.52103239 0.1337136
10500 -1.195191 -3.11678101 2.51918182 0.13277848
10500 -1.15269389 -3.07273694 2.51720036 0.13183325
10500 -1.11019679 -3.02857542 2.51507687 0.13087734
10500 -1.06769968 -2.98428833 2.51279946 0.12991035
10500 -1.02520257 -2.93986758 2.51035628 0.12893193
10500 -0.98270547 -2.89530525 2.50773557 0.12794173
10500 -0.94020836 -2.85059735 2.50492857 0.12694012
10500 -0.89771125 -2.80574488 2.50193046 0.12592836
10500 -0.85521415 -2.76074925 2.49873662 0.12490771
10500 -0.81271704 -2.71561186 2.49534241 0.12387942
10500 -0.77021994 -2.67033399 2.49174353 0.12284458
10500 -0.72772283 -2.62491723 2.48793846 0.12180294
10500 -0.68522572 -2.57936327 2.48392741 0.12075347
10500 -0.64272862 -2.53367377 2.47971062 0.1196952
10500 -0.60023151 -2.48785036 2.47528827 0.11862719
10500 -0.55773441 -2.44189654 2.47066157 0.11754918
10500 -0.5152373 -2.39582361 2.46583736 0.11646344
10500 -0.47274019 -2.34964483 2.46082357 0.11537281
10500 -0.43024309 -2.30337331 2.45562798 0.11428005
10500 -0.38774598 -2.25702238 2.45025861 0.11318782
10500 -0.34524888 -2.21061136 2.44472725 0.11209814
10500 -0.30275177 -2.16416958 2.43905161 0.11101208
10500 -0.26025466 -2.11772769 2.43325043 0.10993055
10500 -0.21775756 -2.07131638 2.42734246 0.10885444
10500 -0.17526045 -2.02496609 2.42134629 0.10778465
10500 -0.13276335 -1.97870741 2.41528146 0.10672254
10500 -0.09026624 -1.93258033 2.40916921 0.10566988
10500 -0.04776913 -1.88662322 2.4030299 0.10462885
10500 -0.00527203 -1.84078606 2.39687453 0.10360072
10500 0.03722508 -1.79518213 2.39073776 0.10258704
10500 0.07972219 -1.74986451 2.38463555 0.10158817
10500 0.12221929 -1.70485002 2.37859468 0.10060583
10500 0.1647164 -1.66006048 2.37260545 0.09963817
10500 0.2072135 -1.61571913 2.36673866 0.09868783
10500 0.23487762 -1.58635725 2.3718092 0.09848959
10500 0.26254173 -1.55788921 2.36818875 0.09788956
10500 0.29020584 -1.52959371 2.36461662 0.09729674
10500 0.31786996 -1.50148762 2.36109542 0.09671129
10500 0.34553407 -1.4736125 2.35763433 0.09613398
10500 0.37319818 -1.44596452 2.35423853 0.0955647
10500 0.4008623 -1.4185385 2.3509129 0.09500331
10500 0.42852641 -1.39133097 2.34766244 0.09444971
10500 0.45619052 -1.36438477 2.34449586 0.09390464
10500 0.48385463 -1.33771273 2.34141489 0.09336806
10500 0.51151875 -1.31130422 2.33841809 0.09283942
10500 0.53918286 -1.28516061 2.33550545 0.09231845
10500 0.56684697 -1.25931045 2.3326808 0.09180545
10500 0.59451109 -1.23374529 2.32994443 0.0913
10500 0.6221752 -1.20845941 2.32729716 0.09080175
10500 0.64983931 -1.18347852 2.32474857 0.0903112
10500 0.67750343 -1.15879165 2.32230922 0.08982836
10500 0.70516754 -1.13439918 2.3199902 0.0893534
10500 0.73283165 -1.11030847 2.31780202 0.0888866
10500 0.76049577 -1.08650707 2.31575246 0.08842779
10500 0.78815988 -1.0630113 2.31384932 0.08797729
10500 0.81582399 -1.03980972 2.3120956 0.08753475
10500 0.84348811 -1.016912 2.31049549 0.08710025
10500 0.87115222 -0.99427352 2.30904302 0.08667254
